created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2024-07-20T14:21:24+00:00,17447,62.00000,22.50000,20.68853,-101.26994,,,,
2024-07-20T14:24:28+00:00,17448,62.00000,22.50000,20.68851,-101.26994,,,,
2024-07-20T14:24:46+00:00,17449,62.00000,22.50000,20.68852,-101.26994,,,,
2024-07-20T14:27:12+00:00,17450,62.00000,22.50000,20.68853,-101.26995,,,,
2024-07-20T14:27:33+00:00,17451,62.00000,22.50000,20.68853,-101.26994,,,,
2024-07-20T14:27:51+00:00,17452,62.00000,22.50000,20.68853,-101.26994,,,,
2024-07-20T14:30:17+00:00,17453,62.00000,22.50000,20.68851,-101.26994,,,,
2024-07-20T14:30:34+00:00,17454,62.00000,22.50000,20.68851,-101.26993,,,,
2024-07-20T14:32:50+00:00,17455,62.00000,22.50000,20.68851,-101.26994,,,,
2024-07-20T14:33:07+00:00,17456,62.00000,22.50000,20.68852,-101.26995,,,,
2024-07-20T14:33:30+00:00,17457,62.00000,22.50000,20.68852,-101.26995,,,,
2024-07-20T14:33:57+00:00,17458,62.00000,22.50000,20.68852,-101.26994,,,,
2024-07-20T14:34:15+00:00,17459,62.00000,22.50000,20.68851,-101.26994,,,,
2024-07-20T14:36:30+00:00,17460,62.00000,22.50000,20.68848,-101.26990,,,,
2024-07-20T14:36:48+00:00,17461,62.00000,22.50000,20.68848,-101.26990,,,,
2024-07-20T14:37:52+00:00,17462,62.00000,22.50000,20.68847,-101.26988,,,,
2024-07-20T14:38:19+00:00,17463,62.00000,22.50000,20.68847,-101.26987,,,,
2024-07-20T14:39:50+00:00,17464,62.00000,22.50000,20.68850,-101.26988,,,,
2024-07-20T14:41:54+00:00,17465,62.00000,22.50000,20.68851,-101.26989,,,,
2024-07-20T14:42:15+00:00,17466,62.00000,22.50000,20.68851,-101.26990,,,,
2024-07-20T14:42:32+00:00,17467,62.00000,22.50000,20.68851,-101.26990,,,,
2024-07-20T14:43:13+00:00,17468,62.00000,22.50000,20.68850,-101.26991,,,,
2024-07-20T14:43:40+00:00,17469,63.00000,22.50000,20.68850,-101.26991,,,,
2024-07-20T14:45:32+00:00,17470,62.00000,22.50000,20.68850,-101.26991,,,,
2024-07-20T14:45:49+00:00,17471,62.00000,22.50000,20.68850,-101.26991,,,,
2024-07-20T14:46:04+00:00,17472,62.00000,22.50000,20.68849,-101.26990,,,,
2024-07-20T14:46:45+00:00,17473,62.00000,22.50000,20.68850,-101.26993,,,,
2024-07-20T14:48:01+00:00,17474,62.00000,22.50000,20.68851,-101.26993,,,,
2024-07-20T14:48:22+00:00,17475,62.00000,22.50000,20.68850,-101.26992,,,,
2024-07-20T14:49:26+00:00,17476,62.00000,22.50000,20.68850,-101.26992,,,,
2024-07-20T14:49:54+00:00,17477,62.00000,22.50000,20.68850,-101.26993,,,,
2024-07-20T14:51:56+00:00,17478,63.00000,22.50000,20.68850,-101.26992,,,,
2024-07-20T14:53:25+00:00,17479,63.00000,22.50000,20.68850,-101.26992,,,,
2024-07-20T14:54:21+00:00,17480,63.00000,22.50000,20.68851,-101.26993,,,,
2024-07-20T14:54:48+00:00,17481,63.00000,22.50000,20.68850,-101.26994,,,,
2024-07-20T14:55:05+00:00,17482,63.00000,22.50000,20.68850,-101.26994,,,,
2024-07-20T14:55:32+00:00,17483,63.00000,22.50000,20.68851,-101.26994,,,,
2024-07-20T14:55:49+00:00,17484,63.00000,22.50000,20.68851,-101.26994,,,,
2024-07-20T14:56:07+00:00,17485,63.00000,22.50000,20.68851,-101.26994,,,,
2024-07-20T14:56:23+00:00,17486,63.00000,22.50000,20.68850,-101.26993,,,,
2024-07-20T14:57:16+00:00,17487,63.00000,22.50000,20.68849,-101.26993,,,,
2024-07-20T14:57:43+00:00,17488,63.00000,22.50000,20.68849,-101.26994,,,,
2024-07-20T14:58:01+00:00,17489,63.00000,22.50000,20.68849,-101.26994,,,,
2024-07-20T14:58:26+00:00,17490,63.00000,22.50000,20.68850,-101.26994,,,,
2024-07-20T14:58:53+00:00,17491,63.00000,22.50000,20.68850,-101.26994,,,,
2024-07-20T14:59:33+00:00,17492,63.00000,22.50000,20.68849,-101.26991,,,,
2024-07-20T15:00:03+00:00,17493,63.00000,22.50000,20.68848,-101.26989,,,,
2024-07-20T15:00:26+00:00,17494,63.00000,22.50000,20.68849,-101.26990,,,,
2024-07-20T15:00:53+00:00,17495,63.00000,22.50000,20.68848,-101.26990,,,,
2024-07-20T15:01:10+00:00,17496,63.00000,22.50000,20.68848,-101.26989,,,,
2024-07-20T15:01:27+00:00,17497,63.00000,22.50000,20.68848,-101.26989,,,,
2024-07-20T15:01:54+00:00,17498,63.00000,22.50000,20.68850,-101.26990,,,,
2024-07-20T15:03:47+00:00,17499,63.00000,22.50000,20.68852,-101.26990,,,,
2024-07-20T15:04:14+00:00,17500,63.00000,22.50000,20.68852,-101.26990,,,,
2024-07-20T15:04:53+00:00,17501,63.00000,22.50000,20.68853,-101.26991,,,,
2024-07-20T15:06:00+00:00,17502,63.00000,22.50000,20.68851,-101.26991,,,,
2024-07-20T15:06:52+00:00,17503,63.00000,22.50000,20.68851,-101.26991,,,,
2024-07-20T15:07:20+00:00,17504,63.00000,22.50000,20.68851,-101.26991,,,,
2024-07-20T15:08:24+00:00,17505,63.00000,22.50000,20.68851,-101.26992,,,,
2024-07-20T15:08:53+00:00,17506,63.00000,22.50000,20.68851,-101.26992,,,,
2024-07-20T15:09:10+00:00,17507,63.00000,22.50000,20.68851,-101.26992,,,,
2024-07-20T15:09:37+00:00,17508,63.00000,22.50000,20.68851,-101.26992,,,,
2024-07-20T15:09:54+00:00,17509,63.00000,22.50000,20.68851,-101.26992,,,,
2024-07-20T15:10:21+00:00,17510,63.00000,22.50000,20.68851,-101.26992,,,,
2024-07-20T15:11:01+00:00,17511,63.00000,22.50000,20.68851,-101.26991,,,,
2024-07-20T15:12:42+00:00,17512,63.00000,22.50000,20.68851,-101.26991,,,,
2024-07-20T15:14:23+00:00,17513,63.00000,22.50000,20.68854,-101.26993,,,,
2024-07-20T15:15:45+00:00,17514,63.00000,22.50000,20.68854,-101.26992,,,,
2024-07-20T15:16:08+00:00,17515,63.00000,22.50000,20.68854,-101.26992,,,,
2024-07-20T15:18:00+00:00,17516,63.00000,22.50000,20.68853,-101.26994,,,,
2024-07-20T15:18:29+00:00,17517,63.00000,22.50000,20.68853,-101.26994,,,,
2024-07-20T15:20:30+00:00,17518,63.00000,22.50000,20.68854,-101.26994,,,,
2024-07-20T15:21:58+00:00,17519,63.00000,22.50000,20.68853,-101.26994,,,,
2024-07-20T15:22:26+00:00,17520,63.00000,22.50000,20.68854,-101.26994,,,,
2024-07-20T15:23:55+00:00,17521,63.00000,22.50000,20.68854,-101.26994,,,,
2024-07-20T15:25:15+00:00,17522,63.00000,22.50000,20.68853,-101.26993,,,,
2024-07-20T15:25:43+00:00,17523,63.00000,22.50000,20.68853,-101.26993,,,,
2024-07-20T15:26:11+00:00,17524,63.00000,22.50000,20.68853,-101.26994,,,,
2024-07-20T15:26:51+00:00,17525,63.00000,22.50000,20.68853,-101.26994,,,,
2024-07-20T15:28:01+00:00,17526,63.00000,22.50000,20.68852,-101.26993,,,,
2024-07-20T15:28:28+00:00,17527,63.00000,22.50000,20.68851,-101.26993,,,,
2024-07-20T15:28:45+00:00,17528,63.00000,22.50000,20.68851,-101.26992,,,,
2024-07-20T15:29:12+00:00,17529,63.00000,22.50000,20.68851,-101.26992,,,,
2024-07-20T15:30:16+00:00,17530,62.00000,22.50000,20.68849,-101.26991,,,,
2024-07-20T15:30:36+00:00,17531,63.00000,22.50000,20.68848,-101.26992,,,,
2024-07-20T15:31:03+00:00,17532,62.00000,22.50000,20.68849,-101.26992,,,,
2024-07-20T15:31:19+00:00,17533,63.00000,22.50000,20.68851,-101.26991,,,,
2024-07-20T15:33:10+00:00,17534,62.00000,22.50000,20.68851,-101.26995,,,,
2024-07-20T15:33:27+00:00,17535,63.00000,22.50000,20.68852,-101.26996,,,,
2024-07-20T15:35:21+00:00,17536,62.00000,22.50000,20.68852,-101.26998,,,,
2024-07-20T15:37:34+00:00,17537,62.00000,22.50000,20.68851,-101.26996,,,,
2024-07-20T15:37:52+00:00,17538,62.00000,22.50000,20.68851,-101.26994,,,,
2024-07-20T15:40:07+00:00,17539,62.00000,22.50000,20.68849,-101.26993,,,,
2024-07-20T15:41:35+00:00,17540,62.00000,22.50000,20.68851,-101.26991,,,,
2024-07-20T15:42:04+00:00,17541,62.00000,22.50000,20.68850,-101.26993,,,,
2024-07-20T15:42:31+00:00,17542,62.00000,22.50000,20.68850,-101.26994,,,,
2024-07-20T15:44:24+00:00,17543,62.00000,22.50000,20.68850,-101.27000,,,,
2024-07-20T15:45:40+00:00,17544,62.00000,22.60000,20.68848,-101.26997,,,,
2024-07-20T15:46:01+00:00,17545,62.00000,22.60000,20.68849,-101.26996,,,,
2024-07-20T15:47:29+00:00,17546,62.00000,22.60000,20.68849,-101.26996,,,,
2024-07-20T15:47:56+00:00,17547,62.00000,22.50000,20.68850,-101.26991,,,,
2024-07-20T15:48:37+00:00,17548,62.00000,22.60000,20.68850,-101.26992,,,,
2024-07-20T15:49:04+00:00,17549,62.00000,22.60000,20.68849,-101.26994,,,,
2024-07-20T15:50:57+00:00,17550,62.00000,22.60000,20.68850,-101.26997,,,,
2024-07-20T15:51:49+00:00,17551,62.00000,22.60000,20.68852,-101.26991,,,,
2024-07-20T15:52:41+00:00,17552,62.00000,22.60000,20.68850,-101.26993,,,,
2024-07-20T15:53:09+00:00,17553,62.00000,22.60000,20.68850,-101.26991,,,,
2024-07-20T15:54:13+00:00,17554,62.00000,22.60000,20.68849,-101.26991,,,,
2024-07-20T15:54:41+00:00,17555,62.00000,22.60000,20.68849,-101.26994,,,,
2024-07-20T15:55:09+00:00,17556,62.00000,22.60000,20.68849,-101.26995,,,,
2024-07-20T15:57:01+00:00,17557,62.00000,22.60000,20.68849,-101.26994,,,,
2024-07-20T15:57:26+00:00,17558,62.00000,22.60000,20.68848,-101.26993,,,,
2024-07-20T15:57:42+00:00,17559,62.00000,22.60000,20.68848,-101.26991,,,,
2024-07-20T15:59:34+00:00,17560,62.00000,22.60000,20.68850,-101.26989,,,,
2024-07-20T16:00:01+00:00,17561,62.00000,22.60000,20.68850,-101.26991,,,,
2024-07-20T16:00:19+00:00,17562,62.00000,22.60000,20.68851,-101.26991,,,,
2024-07-20T16:00:36+00:00,17563,62.00000,22.60000,20.68851,-101.26991,,,,
2024-07-20T16:01:41+00:00,17564,62.00000,22.60000,20.68851,-101.26991,,,,
2024-07-20T16:02:02+00:00,17565,62.00000,22.60000,20.68851,-101.26992,,,,
2024-07-20T16:02:30+00:00,17566,62.00000,22.60000,20.68851,-101.26992,,,,
2024-07-20T16:02:48+00:00,17567,62.00000,22.60000,20.68851,-101.26993,,,,
2024-07-20T16:04:50+00:00,17568,62.00000,22.60000,20.68853,-101.26991,,,,
2024-07-20T16:05:07+00:00,17569,62.00000,22.60000,20.68853,-101.26991,,,,
2024-07-20T16:05:24+00:00,17570,62.00000,22.60000,20.68854,-101.26989,,,,
2024-07-20T16:05:40+00:00,17571,62.00000,22.60000,20.68855,-101.26989,,,,
2024-07-20T16:06:20+00:00,17572,62.00000,22.60000,20.68857,-101.26988,,,,
2024-07-20T16:07:54+00:00,17573,62.00000,22.60000,20.68853,-101.26988,,,,
2024-07-20T16:08:21+00:00,17574,62.00000,22.60000,20.68852,-101.26990,,,,
2024-07-20T16:10:14+00:00,17575,62.00000,22.60000,20.68850,-101.26988,,,,
2024-07-20T16:10:42+00:00,17576,62.00000,22.60000,20.68850,-101.26988,,,,
2024-07-20T16:13:08+00:00,17577,62.00000,22.60000,20.68849,-101.26990,,,,
2024-07-20T16:14:14+00:00,17578,62.00000,22.60000,20.68851,-101.26988,,,,
2024-07-20T16:14:41+00:00,17579,62.00000,22.60000,20.68850,-101.26988,,,,
2024-07-20T16:15:45+00:00,17580,62.00000,22.60000,20.68848,-101.26987,,,,
2024-07-20T16:16:26+00:00,17581,62.00000,22.60000,20.68850,-101.26990,,,,
2024-07-20T16:16:44+00:00,17582,62.00000,22.60000,20.68850,-101.26991,,,,
2024-07-20T16:17:48+00:00,17583,62.00000,22.60000,20.68853,-101.26991,,,,
2024-07-20T16:18:15+00:00,17584,62.00000,22.60000,20.68853,-101.26991,,,,
2024-07-20T16:18:32+00:00,17585,62.00000,22.60000,20.68853,-101.26989,,,,
2024-07-20T16:18:59+00:00,17586,62.00000,22.60000,20.68851,-101.26988,,,,
2024-07-20T16:20:03+00:00,17587,62.00000,22.60000,20.68850,-101.26988,,,,
2024-07-20T16:20:31+00:00,17588,62.00000,22.60000,20.68849,-101.26987,,,,
2024-07-20T16:20:47+00:00,17589,62.00000,22.60000,20.68849,-101.26987,,,,
2024-07-20T16:21:14+00:00,17590,62.00000,22.60000,20.68849,-101.26987,,,,
2024-07-20T16:22:19+00:00,17591,62.00000,22.60000,20.68848,-101.26986,,,,
2024-07-20T16:23:35+00:00,17592,62.00000,22.60000,20.68851,-101.26988,,,,
2024-07-20T16:23:59+00:00,17593,62.00000,22.60000,20.68851,-101.26988,,,,
2024-07-20T16:24:26+00:00,17594,62.00000,22.60000,20.68850,-101.26989,,,,
2024-07-20T16:24:43+00:00,17595,62.00000,22.70000,20.68850,-101.26990,,,,
2024-07-20T16:25:35+00:00,17596,62.00000,22.60000,20.68851,-101.26991,,,,
2024-07-20T16:26:02+00:00,17597,62.00000,22.60000,20.68851,-101.26991,,,,
2024-07-20T16:26:19+00:00,17598,62.00000,22.70000,20.68851,-101.26990,,,,
2024-07-20T16:26:46+00:00,17599,62.00000,22.70000,20.68850,-101.26990,,,,
2024-07-20T16:27:26+00:00,17600,62.00000,22.60000,20.68851,-101.26991,,,,
2024-07-20T16:27:54+00:00,17601,62.00000,22.60000,20.68850,-101.26992,,,,
2024-07-20T16:30:09+00:00,17602,62.00000,22.60000,20.68850,-101.26991,,,,
2024-07-20T16:30:51+00:00,17603,62.00000,22.60000,20.68849,-101.26991,,,,
2024-07-20T16:31:09+00:00,17604,62.00000,22.60000,20.68849,-101.26992,,,,
2024-07-20T16:31:38+00:00,17605,62.00000,22.60000,20.68849,-101.26992,,,,
2024-07-20T16:32:05+00:00,17606,62.00000,22.70000,20.68849,-101.26992,,,,
2024-07-20T16:32:22+00:00,17607,62.00000,22.70000,20.68849,-101.26992,,,,
2024-07-20T16:32:40+00:00,17608,62.00000,22.70000,20.68849,-101.26992,,,,
2024-07-20T16:33:20+00:00,17609,62.00000,22.60000,20.68848,-101.26991,,,,
2024-07-20T16:33:48+00:00,17610,62.00000,22.70000,20.68848,-101.26991,,,,
2024-07-20T16:35:16+00:00,17611,62.00000,22.70000,20.68849,-101.26992,,,,
2024-07-20T16:35:43+00:00,17612,62.00000,22.70000,20.68850,-101.26991,,,,
2024-07-20T16:36:01+00:00,17613,62.00000,22.70000,20.68850,-101.26991,,,,
2024-07-20T16:37:29+00:00,17614,62.00000,22.70000,20.68849,-101.26991,,,,
2024-07-20T16:38:50+00:00,17615,62.00000,22.70000,20.68847,-101.26991,,,,
2024-07-20T16:39:36+00:00,17616,62.00000,22.70000,20.68848,-101.26992,,,,
2024-07-20T16:41:37+00:00,17617,62.00000,22.70000,20.68848,-101.26993,,,,
2024-07-20T16:42:24+00:00,17618,62.00000,22.70000,20.68850,-101.26992,,,,
2024-07-20T16:42:52+00:00,17619,62.00000,22.70000,20.68850,-101.26992,,,,
2024-07-20T16:43:20+00:00,17620,62.00000,22.70000,20.68850,-101.26992,,,,
2024-07-20T16:44:00+00:00,17621,62.00000,22.70000,20.68849,-101.26991,,,,
2024-07-20T16:44:27+00:00,17622,62.00000,22.70000,20.68847,-101.26991,,,,
2024-07-20T16:45:08+00:00,17623,62.00000,22.70000,20.68847,-101.26991,,,,
2024-07-20T16:45:35+00:00,17624,62.00000,22.70000,20.68847,-101.26993,,,,
2024-07-20T16:45:50+00:00,17625,62.00000,22.70000,20.68847,-101.26993,,,,
2024-07-20T16:46:08+00:00,17626,62.00000,22.70000,20.68847,-101.26993,,,,
2024-07-20T16:46:25+00:00,17627,62.00000,22.70000,20.68848,-101.26993,,,,
2024-07-20T16:47:06+00:00,17628,62.00000,22.70000,20.68847,-101.26993,,,,
2024-07-20T16:47:33+00:00,17629,62.00000,22.70000,20.68848,-101.26992,,,,
2024-07-20T16:48:12+00:00,17630,62.00000,22.70000,20.68850,-101.26993,,,,
2024-07-20T16:49:19+00:00,17631,62.00000,22.70000,20.68849,-101.26994,,,,
2024-07-20T16:49:46+00:00,17632,62.00000,22.70000,20.68849,-101.26994,,,,
2024-07-20T16:50:04+00:00,17633,62.00000,22.70000,20.68849,-101.26994,,,,
2024-07-20T16:51:32+00:00,17634,62.00000,22.70000,20.68850,-101.26993,,,,
2024-07-20T16:51:53+00:00,17635,62.00000,22.70000,20.68851,-101.26994,,,,
2024-07-20T16:52:33+00:00,17636,62.00000,22.70000,20.68852,-101.26993,,,,
2024-07-20T16:53:43+00:00,17637,62.00000,22.70000,20.68850,-101.26991,,,,
2024-07-20T16:54:06+00:00,17638,62.00000,22.70000,20.68850,-101.26991,,,,
2024-07-20T16:54:46+00:00,17639,62.00000,22.70000,20.68849,-101.26991,,,,
2024-07-20T16:55:14+00:00,17640,62.00000,22.70000,20.68848,-101.26990,,,,
2024-07-20T16:56:42+00:00,17641,62.00000,22.70000,20.68848,-101.26991,,,,
2024-07-20T16:58:43+00:00,17642,62.00000,22.70000,20.68848,-101.26991,,,,
2024-07-20T16:59:07+00:00,17643,62.00000,22.70000,20.68848,-101.26991,,,,
2024-07-20T16:59:23+00:00,17644,62.00000,22.70000,20.68848,-101.26991,,,,
2024-07-20T16:59:39+00:00,17645,62.00000,22.70000,20.68848,-101.26991,,,,
2024-07-20T17:00:31+00:00,17646,62.00000,22.70000,20.68850,-101.26992,,,,
2024-07-20T17:00:48+00:00,17647,62.00000,22.70000,20.68850,-101.26991,,,,
2024-07-20T17:01:52+00:00,17648,62.00000,22.70000,20.68850,-101.26987,,,,
2024-07-20T17:02:20+00:00,17649,62.00000,22.70000,20.68849,-101.26987,,,,
2024-07-20T17:03:48+00:00,17650,62.00000,22.70000,20.68853,-101.26992,,,,
2024-07-20T17:04:15+00:00,17651,62.00000,22.70000,20.68852,-101.26991,,,,
2024-07-20T17:04:56+00:00,17652,62.00000,22.70000,20.68853,-101.26992,,,,
2024-07-20T17:05:23+00:00,17653,62.00000,22.70000,20.68853,-101.26993,,,,
2024-07-20T17:06:27+00:00,17654,62.00000,22.70000,20.68854,-101.26994,,,,
2024-07-20T17:07:14+00:00,17655,62.00000,22.70000,20.68854,-101.26992,,,,
2024-07-20T17:09:07+00:00,17656,62.00000,22.80000,20.68853,-101.26992,,,,
2024-07-20T17:10:23+00:00,17657,62.00000,22.80000,20.68853,-101.26992,,,,
2024-07-20T17:10:51+00:00,17658,62.00000,22.80000,20.68853,-101.26992,,,,
2024-07-20T17:14:18+00:00,17659,62.00000,22.80000,20.68851,-101.26996,,,,
2024-07-20T17:16:34+00:00,17660,62.00000,22.80000,20.68855,-101.26994,,,,
2024-07-20T17:16:56+00:00,17661,62.00000,22.80000,20.68855,-101.26993,,,,
2024-07-20T17:17:24+00:00,17662,62.00000,22.80000,20.68854,-101.26993,,,,
2024-07-20T17:18:30+00:00,17663,62.00000,22.80000,20.68856,-101.26994,,,,
2024-07-20T17:20:58+00:00,17664,62.00000,22.80000,20.68856,-101.26994,,,,
2024-07-20T17:21:19+00:00,17665,62.00000,22.80000,20.68855,-101.26995,,,,
2024-07-20T17:21:34+00:00,17666,62.00000,22.80000,20.68855,-101.26995,,,,
2024-07-20T17:23:27+00:00,17667,62.00000,22.80000,20.68853,-101.26994,,,,
2024-07-20T17:24:19+00:00,17668,62.00000,22.80000,20.68853,-101.26995,,,,
2024-07-20T17:26:00+00:00,17669,62.00000,22.80000,20.68852,-101.26997,,,,
2024-07-20T17:26:29+00:00,17670,62.00000,22.80000,20.68852,-101.26997,,,,
2024-07-20T17:27:12+00:00,17671,62.00000,22.80000,20.68853,-101.26998,,,,
2024-07-20T17:27:39+00:00,17672,62.00000,22.80000,20.68852,-101.26997,,,,
2024-07-20T17:27:54+00:00,17673,62.00000,22.80000,20.68852,-101.26997,,,,
2024-07-20T17:31:22+00:00,17674,62.00000,22.80000,20.68852,-101.26994,,,,
2024-07-20T17:31:39+00:00,17675,62.00000,22.80000,20.68852,-101.26994,,,,
2024-07-20T17:31:57+00:00,17676,62.00000,22.80000,20.68852,-101.26994,,,,
2024-07-20T17:34:12+00:00,17677,62.00000,22.90000,20.68851,-101.26995,,,,
2024-07-20T17:34:32+00:00,17678,62.00000,22.90000,20.68851,-101.26997,,,,
2024-07-20T17:34:59+00:00,17679,62.00000,22.90000,20.68851,-101.26998,,,,
2024-07-20T17:35:26+00:00,17680,62.00000,22.90000,20.68851,-101.26998,,,,
2024-07-20T17:36:30+00:00,17681,62.00000,22.90000,20.68851,-101.26997,,,,
2024-07-20T17:39:13+00:00,17682,62.00000,22.90000,20.68853,-101.26994,,,,
2024-07-20T17:39:35+00:00,17683,62.00000,22.90000,20.68853,-101.26994,,,,
2024-07-20T17:39:53+00:00,17684,62.00000,22.90000,20.68853,-101.26994,,,,
2024-07-20T17:41:10+00:00,17685,62.00000,22.90000,20.68851,-101.26997,,,,
2024-07-20T17:41:31+00:00,17686,62.00000,22.90000,20.68850,-101.26997,,,,
2024-07-20T17:44:10+00:00,17687,62.00000,22.90000,20.68852,-101.26996,,,,
2024-07-20T17:44:27+00:00,17688,62.00000,22.90000,20.68853,-101.26996,,,,
2024-07-20T17:44:46+00:00,17689,62.00000,22.90000,20.68854,-101.26995,,,,
2024-07-20T17:47:35+00:00,17690,62.00000,22.90000,20.68853,-101.26996,,,,
2024-07-20T17:47:57+00:00,17691,62.00000,22.90000,20.68853,-101.26997,,,,
2024-07-20T17:48:14+00:00,17692,62.00000,22.90000,20.68854,-101.26998,,,,
2024-07-20T17:48:30+00:00,17693,62.00000,22.90000,20.68853,-101.26999,,,,
2024-07-20T17:51:33+00:00,17694,62.00000,22.90000,20.68853,-101.26992,,,,
2024-07-20T17:51:51+00:00,17695,62.00000,22.90000,20.68853,-101.26992,,,,
2024-07-20T17:54:06+00:00,17696,62.00000,22.90000,20.68853,-101.26996,,,,
2024-07-20T17:54:23+00:00,17697,62.00000,22.90000,20.68853,-101.26996,,,,
2024-07-20T17:54:40+00:00,17698,62.00000,22.90000,20.68853,-101.26995,,,,
2024-07-20T17:55:07+00:00,17699,62.00000,22.90000,20.68854,-101.26995,,,,
2024-07-20T17:55:22+00:00,17700,62.00000,22.90000,20.68854,-101.26995,,,,
2024-07-20T17:58:02+00:00,17701,62.00000,23.00000,20.68856,-101.26997,,,,
2024-07-20T18:00:41+00:00,17702,62.00000,22.90000,20.68853,-101.26989,,,,
2024-07-20T18:02:56+00:00,17703,62.00000,23.00000,20.68853,-101.26990,,,,
2024-07-20T18:03:14+00:00,17704,62.00000,23.00000,20.68853,-101.26990,,,,
2024-07-20T18:03:29+00:00,17705,62.00000,23.00000,20.68853,-101.26991,,,,
2024-07-20T18:04:09+00:00,17706,62.00000,23.00000,20.68855,-101.26991,,,,
2024-07-20T18:06:13+00:00,17707,62.00000,23.00000,20.68855,-101.26995,,,,
2024-07-20T18:06:30+00:00,17708,62.00000,23.00000,20.68855,-101.26994,,,,
2024-07-20T18:07:35+00:00,17709,62.00000,23.00000,20.68853,-101.26991,,,,
2024-07-20T18:09:15+00:00,17710,62.00000,23.00000,20.68853,-101.26991,,,,
2024-07-20T18:09:42+00:00,17711,62.00000,23.00000,20.68853,-101.26988,,,,
2024-07-20T18:10:47+00:00,17712,62.00000,23.00000,20.68854,-101.26991,,,,
2024-07-20T18:11:14+00:00,17713,62.00000,23.00000,20.68853,-101.26992,,,,
2024-07-20T18:11:33+00:00,17714,62.00000,23.00000,20.68853,-101.26991,,,,
2024-07-20T18:12:02+00:00,17715,62.00000,23.00000,20.68852,-101.26991,,,,
2024-07-20T18:12:39+00:00,17716,62.00000,23.00000,20.68851,-101.26990,,,,
2024-07-20T18:12:58+00:00,17717,62.00000,23.00000,20.68851,-101.26991,,,,
2024-07-20T18:13:25+00:00,17718,62.00000,23.00000,20.68853,-101.26992,,,,
2024-07-20T18:14:53+00:00,17719,62.00000,23.00000,20.68854,-101.26997,,,,
2024-07-20T18:15:21+00:00,17720,62.00000,23.00000,20.68854,-101.26997,,,,
2024-07-20T18:16:52+00:00,17721,62.00000,23.00000,20.68853,-101.26999,,,,
2024-07-20T18:17:48+00:00,17722,62.00000,23.10000,20.68853,-101.26995,,,,
2024-07-20T18:20:16+00:00,17723,62.00000,23.10000,20.68854,-101.26994,,,,
2024-07-20T18:20:34+00:00,17724,62.00000,23.10000,20.68853,-101.26993,,,,
2024-07-20T18:21:01+00:00,17725,62.00000,23.10000,20.68851,-101.26991,,,,
2024-07-20T18:24:05+00:00,17726,62.00000,23.10000,20.68853,-101.26991,,,,
2024-07-20T18:24:22+00:00,17727,62.00000,23.10000,20.68853,-101.26994,,,,
2024-07-20T18:26:38+00:00,17728,62.00000,23.10000,20.68851,-101.26995,,,,
2024-07-20T18:27:20+00:00,17729,62.00000,23.10000,20.68852,-101.26995,,,,
2024-07-20T18:27:47+00:00,17730,62.00000,23.10000,20.68852,-101.26996,,,,
2024-07-20T18:28:06+00:00,17731,62.00000,23.10000,20.68851,-101.26994,,,,
2024-07-20T18:30:55+00:00,17732,62.00000,23.10000,20.68850,-101.26991,,,,
2024-07-20T18:33:59+00:00,17733,62.00000,23.10000,20.68849,-101.26989,,,,
2024-07-20T18:34:16+00:00,17734,62.00000,23.10000,20.68849,-101.26988,,,,
2024-07-20T18:34:33+00:00,17735,62.00000,23.10000,20.68849,-101.26989,,,,
2024-07-20T18:34:49+00:00,17736,62.00000,23.10000,20.68850,-101.26989,,,,
2024-07-20T18:35:06+00:00,17737,62.00000,23.10000,20.68851,-101.26989,,,,
2024-07-20T18:35:47+00:00,17738,62.00000,23.10000,20.68851,-101.26988,,,,
2024-07-20T18:36:21+00:00,17739,62.00000,23.10000,20.68851,-101.26988,,,,
2024-07-20T18:36:49+00:00,17740,62.00000,23.10000,20.68851,-101.26989,,,,
2024-07-20T18:40:16+00:00,17741,62.00000,23.20000,20.68851,-101.26988,,,,
2024-07-20T18:40:34+00:00,17742,62.00000,23.20000,20.68852,-101.26990,,,,
2024-07-20T18:40:51+00:00,17743,62.00000,23.20000,20.68851,-101.26988,,,,
2024-07-20T18:41:06+00:00,17744,62.00000,23.20000,20.68850,-101.26987,,,,
2024-07-20T18:43:46+00:00,17745,62.00000,23.20000,20.68851,-101.26991,,,,
2024-07-20T18:44:57+00:00,17746,62.00000,23.20000,20.68851,-101.26991,,,,
2024-07-20T18:45:42+00:00,17747,62.00000,23.20000,20.68852,-101.26991,,,,
2024-07-20T18:48:10+00:00,17748,62.00000,23.20000,20.68853,-101.26994,,,,
2024-07-20T18:48:27+00:00,17749,62.00000,23.20000,20.68853,-101.26994,,,,
2024-07-20T18:49:32+00:00,17750,62.00000,23.20000,20.68852,-101.26991,,,,
2024-07-20T18:50:02+00:00,17751,62.00000,23.20000,20.68853,-101.26991,,,,
2024-07-20T18:50:29+00:00,17752,62.00000,23.20000,20.68853,-101.26992,,,,
2024-07-20T18:51:58+00:00,17753,62.00000,23.20000,20.68853,-101.26989,,,,
2024-07-20T18:52:19+00:00,17754,62.00000,23.20000,20.68853,-101.26988,,,,
2024-07-20T18:55:22+00:00,17755,62.00000,23.30000,20.68852,-101.26992,,,,
2024-07-20T18:55:39+00:00,17756,62.00000,23.30000,20.68852,-101.26992,,,,
